DEPT,GR
972.9216,14.9383
973.074,15.1702
973.2264,15.3994
973.3788,16.3295
973.5312,17.0203
973.6836,16.5818
973.836,15.6239
973.9884,15.2598
974.1408,14.7916
974.2932,14.9758
974.4456,16.1004
974.598,16.865
974.7504,15.9583
974.9028,16.3595
975.0552,15.7088
975.2076,15.3862
975.36,15.533
975.5124,15.349
975.6648,15.764
975.8172,14.2318
975.9696,14.6928
976.122,14.865
976.2744,13.8477
976.4268,13.4465
976.5792,12.923
976.7316,13.0961
976.884,13.0059
977.0364,13.4434
977.1888,14.978
977.3412,14.838
977.4936,15.4558
977.646,15.6514
977.7984,15.2009
977.9508,14.3481
978.1032,13.6253
978.2556,13.6718
978.408,14.097
978.5604,13.6415
978.7128,13.1586
978.8652,13.0402
979.0176,13.347
979.17,16.1293
979.3224,16.0722
979.4748,14.8683
979.6272,14.1938
979.7796,14.0791
979.932,13.6596
980.0844,13.9347
980.2368,14.9776
980.3892,14.593
980.5416,14.9903
980.694,15.0746
980.8464,14.0475
980.9988,14.6759
981.1512,14.2045
981.3036,14.1074
981.456,16.5102
981.6084,16.9187
981.7608,15.5153
981.9132,14.5816
982.0656,14.2111
982.218,15.017
982.3704,15.8164
982.5228,16.3395
982.6752,17.3767
982.8276,18.3951
982.98,19.2993
983.1324,18.4686
983.2848,17.8647
983.4372,17.5912
983.5896,16.5574
983.742,15.5
983.8944,15.7911
984.0468,16.9616
984.1992,17.477
984.3516,17.23
984.504,15.9591
984.6564,18.166
984.8088,19.0592
984.9612,16.7969
985.1136,14.909
985.266,14.0757
985.4184,16.9242
985.5708,17.7926
985.7232,17.0429
985.8756,17.0232
986.028,16.9232
986.1804,16.7338
986.3328,17.5732
986.4852,16.7709
986.6376,15.5971
986.79,15.8679
986.9424,17.8165
987.0948,17.9574
987.2472,17.9573
987.3996,16.7847
987.552,15.7011
987.7044,14.7242
987.8568,15.9315
988.0092,16.567
988.1616,15.4346
988.314,14.302
988.4664,13.4307
988.6188,13.3223
988.7712,12.8305
988.9236,11.8621
989.076,12.5336
989.2284,13.2605
989.3808,13.6381
989.5332,13.6067
989.6856,13.3758
989.838,13.012
989.9904,12.0281
990.1428,11.0671
990.2952,11.0347
990.4476,11.9422
990.6,11.8207
990.7524,12.0257
990.9048,12.5505
991.0572,13.1879
991.2096,12.6434
991.362,13.0756
991.5144,12.2553
991.6668,10.6308
991.8192,10.482
991.9716,12.8091
992.124,12.8221
992.2764,13.0675
992.4288,14.0801
992.5812,13.9052
992.7336,14.2073
992.886,13.7302
993.0384,12.2294
993.1908,11.5301
993.3432,11.8996
993.4956,12.056
993.648,11.2905
993.8004,11.6775
993.9528,12.0439
994.1052,12.2251
994.2576,13.1294
994.41,13.5767
994.5624,13.5012
994.7148,13.2631
994.8672,13.2351
995.0196,14.3422
995.172,13.9072
995.3244,12.8248
995.4768,13.5312
995.6292,14.636
995.7816,15.1279
995.934,15.2463
996.0864,15.7308
996.2388,15.1863
996.3912,14.6018
996.5436,13.6544
996.696,13.5599
996.8484,14.2021
997.0008,14.0898
997.1532,13.2744
997.3056,13.5577
997.458,13.6349
997.6104,13.9007
997.7628,14.1822
997.9152,13.0159
998.0676,11.8085
998.22,11.0973
998.3724,11.5631
998.5248,12.8905
998.6772,12.5792
998.8296,11.4691
998.982,11.0194
999.1344,12.1218
999.2868,13.0939
999.4392,13.5796
999.5916,14.016
999.744,12.8612
999.8964,11.7077
1000.0488,12.6253
1000.2012,13.3223
1000.3536,12.0954
1000.506,13.8385
1000.6584,14.2795
1000.8108,13.6705
1000.9632,12.2839
1001.1156,12.4386
1001.268,11.9267
1001.4204,13.0954
1001.5728,14.698
1001.7252,14.2401
1001.8776,13.5009
1002.03,12.3771
1002.1824,13.9834
1002.3348,15.246
1002.4872,13.7446
1002.6396,14.2488
1002.792,15.7126
1002.9444,16.5849
1003.0968,17.0673
1003.2492,17.5533
1003.4016,14.1668
1003.554,13.0405
1003.7064,12.7076
1003.8588,12.4164
1004.0112,13.8805
1004.1636,13.6313
1004.316,13.4753
1004.4684,13.7793
1004.6208,14.9438
1004.7732,15.8914
1004.9256,16.5193
1005.078,17.2721
1005.2304,16.8984
1005.3828,15.9887
1005.5352,15.3322
1005.6876,15.1248
1005.84,15.0942
1005.9924,15.3874
1006.1448,16.4637
1006.2972,17.7626
1006.4496,19.2478
1006.602,19.5751
1006.7544,19.7036
1006.9068,20.4193
1007.0592,20.1216
1007.2116,19.3978
1007.364,19.8416
1007.5164,22.0158
1007.6688,22.1603
1007.8212,21.453
1007.9736,20.9719
1008.126,21.8918
1008.2784,22.2835
1008.4308,24.1122
1008.5832,24.1777
1008.7356,23.6447
1008.888,22.6524
1009.0404,21.2176
1009.1928,21.0754
1009.3452,21.7357
1009.4976,21.7972
1009.65,22.1744
1009.8024,21.2862
1009.9548,20.3693
1010.1072,20.3526
1010.2596,21.3035
1010.412,22.1778
1010.5644,22.5107
1010.7168,21.9886
1010.8692,22.0284
1011.0216,23.2594
1011.174,22.4584
1011.3264,21.0755
1011.4788,20.4615
1011.6312,21.9085
1011.7836,22.8985
1011.936,22.0266
1012.0884,22.0143
1012.2408,22.9028
1012.3932,22.6315
1012.5456,22.3513
1012.698,22.2974
1012.8504,22.0108
1013.0028,22.1608
1013.1552,22.5461
1013.3076,21.7992
1013.46,21.7131
1013.6124,21.7427
1013.7648,20.3758
1013.9172,20.0429
1014.0696,21.0539
1014.222,20.5186
1014.3744,19.7695
1014.5268,19.1353
1014.6792,19.425
1014.8316,19.4203
1014.984,20.5125
1015.1364,19.8837
1015.2888,18.9726
1015.4412,19.5554
1015.5936,21.5975
1015.746,24.3508
1015.8984,24.9355
1016.0508,24.5151
1016.2032,25.0843
1016.3556,25.2898
1016.508,25.0657
1016.6604,25.6062
1016.8128,24.2859
1016.9652,23.3497
1017.1176,21.8148
1017.27,21.128
1017.4224,21.4238
1017.5748,20.6289
1017.7272,20.4091
1017.8796,20.5538
1018.032,19.537
1018.1844,19.8399
1018.3368,21.2185
1018.4892,20.9846
1018.6416,20.2218
1018.794,20.3365
1018.9464,18.8646
1019.0988,17.7307
1019.2512,17.6646
1019.4036,17.3106
1019.556,17.4938
1019.7084,16.839
1019.8608,17.0951
1020.0132,18.5492
1020.1656,19.3355
1020.318,18.6588
1020.4704,13.8219
1020.6228,13.3813
1020.7752,15.5491
1020.9276,17.7874
1021.08,18.9931
1021.2324,19.47
1021.3848,19.0896
1021.5372,19.6028
1021.6896,20.1983
1021.842,18.073
1021.9944,18.1563
1022.1468,18.1366
1022.2992,17.6911
1022.4516,17.4361
1022.604,17.8941
1022.7564,19.5604
1022.9088,19.9048
1023.0612,19.9466
1023.2136,19.7634
1023.366,18.7494
1023.5184,18.2686
1023.6708,18.8117
1023.8232,20.182
1023.9756,20.5821
1024.128,19.2286
1024.2804,18.3348
1024.4328,18.2221
1024.5852,19.2308
1024.7376,19.1345
1024.89,18.313
1025.0424,18.2994
1025.1948,19.3163
1025.3472,20.1457
1025.4996,21.7177
1025.652,23.1976
1025.8044,24.4613
1025.9568,25.4204
1026.1092,26.0305
1026.2616,26.2863
1026.414,25.8951
1026.5664,26.0917
1026.7188,25.4868
1026.8712,23.7451
1027.0236,22.5573
1027.176,22.2878
1027.3284,23.7945
1027.4808,25.7901
1027.6332,27.6428
1027.7856,25.5319
1027.938,24.7606
1028.0904,25.6462
1028.2428,25.7461
1028.3952,26.3406
1028.5476,24.0095
1028.7,23.5138
1028.8524,23.5677
1029.0048,22.4592
1029.1572,21.9396
1029.3096,21.0871
1029.462,20.9782
1029.6144,20.6606
1029.7668,19.8713
1029.9192,19.5685
1030.0716,19.622
1030.224,20.1829
1030.3764,19.5392
1030.5288,18.0041
1030.6812,16.5944
1030.8336,15.5045
1030.986,16.0444
1031.1384,15.5627
1031.2908,14.6647
1031.4432,14.6995
1031.5956,15.1515
1031.748,15.0585
1031.9004,15.2884
1032.0528,14.433
1032.2052,14.1205
1032.3576,15.1083
1032.51,15.9143
1032.6624,16.5939
1032.8148,17.9683
1032.9672,19.1149
1033.1196,18.3657
1033.272,18.1027
1033.4244,17.6598
1033.5768,16.7365
1033.7292,15.8123
1033.8816,16.3751
1034.034,17.6255
1034.1864,18.457
1034.3388,17.994
1034.4912,17.9553
1034.6436,17.9562
1034.796,17.3857
1034.9484,17.933
1035.1008,18.5628
1035.2532,20.2342
1035.4056,21.5069
1035.558,24.1623
1035.7104,25.1025
1035.8628,23.6179
1036.0152,23.314
1036.1676,23.6274
1036.32,23.216
1036.4724,23.2967
1036.6248,24.2293
1036.7772,25.4245
1036.9296,24.2857
1037.082,21.8832
1037.2344,20.7808
1037.3868,21.156
1037.5392,21.3058
1037.6916,20.5067
1037.844,19.6005
1037.9964,19.223
1038.1488,18.8981
1038.3012,17.6649
1038.4536,17.533
1038.606,16.892
1038.7584,17.1225
1038.9108,16.3685
1039.0632,15.8807
1039.2156,17.0527
1039.368,18.3867
1039.5204,17.4125
1039.6728,16.372
1039.8252,15.9715
1039.9776,15.8262
1040.13,14.405
1040.2824,14.3175
1040.4348,15.257
1040.5872,15.6585
1040.7396,15.6586
1040.892,15.2002
1041.0444,14.3888
1041.1968,14.3694
1041.3492,14.9438
1041.5016,15.7084
1041.654,16.658
1041.8064,17.1121
1041.9588,15.2554
1042.1112,13.7465
1042.2636,12.6877
1042.416,13.664
1042.5684,12.831
1042.7208,12.5586
1042.8732,14.7344
1043.0256,15.0426
1043.178,13.5997
1043.3304,13.8232
1043.4828,15.4756
1043.6352,16.6787
1043.7876,16.3104
1043.94,17.9076
1044.0924,20.9052
1044.2448,22.8031
1044.3972,24.0881
1044.5496,24.1809
1044.702,23.1276
1044.8544,22.139
1045.0068,21.2863
1045.1592,20.1732
1045.3116,18.4032
1045.464,16.9551
1045.6164,17.1397
1045.7688,17.4958
1045.9212,16.9033
1046.0736,15.801
1046.226,17.1284
1046.3784,18.2711
1046.5308,17.0756
1046.6832,15.748
1046.8356,15.1083
1046.988,13.7826
1047.1404,15.1315
1047.2928,16.6308
1047.4452,17.0451
1047.5976,17.7206
1047.75,18.558
1047.9024,19.1544
1048.0548,19.0922
1048.2072,18.0383
1048.3596,19.492
1048.512,20.8858
1048.6644,21.754
1048.8168,21.0224
1048.9692,21.2558
1049.1216,21.9209
1049.274,21.7517
1049.4264,21.7444
1049.5788,20.0493
1049.7312,18.9151
1049.8836,20.1934
1050.036,20.441
1050.1884,20.0508
1050.3408,20.7446
1050.4932,22.0134
1050.6456,22.2222
1050.798,22.5428
1050.9504,23.6627
1051.1028,24.7947
1051.2552,24.3357
1051.4076,22.8717
1051.56,21.6662
1051.7124,21.8848
1051.8648,20.758
1052.0172,20.6117
1052.1696,22.6431
1052.322,22.5215
1052.4744,21.3753
1052.6268,21.7962
1052.7792,22.117
1052.9316,21.6258
1053.084,21.036
1053.2364,21.7378
1053.3888,23.07
1053.5412,24.1573
1053.6936,25.5196
1053.846,26.6619
1053.9984,25.1921
1054.1508,25.0479
1054.3032,25.4596
1054.4556,24.6346
1054.608,23.2192
1054.7604,21.5376
1054.9128,20.7903
1055.0652,21.7704
1055.2176,22.8466
1055.37,24.2295
1055.5224,24.9792
1055.6748,25.6073
1055.8272,25.5561
1055.9796,24.0674
1056.132,22.579
1056.2844,23.4139
1056.4368,24.9441
1056.5892,25.4141
1056.7416,26.1278
1056.894,27.2526
1057.0464,27.3957
1057.1988,25.9083
1057.3512,25.1483
1057.5036,24.6317
1057.656,23.8106
1057.8084,22.5425
1057.9608,21.3655
1058.1132,18.9046
1058.2656,16.9313
1058.418,16.1493
1058.5704,17.0603
1058.7228,18.0106
1058.8752,18.5357
1059.0276,18.4039
1059.18,18.1236
1059.3324,17.9346
1059.4848,17.6866
1059.6372,17.0114
1059.7896,16.1108
1059.942,15.2693
1060.0944,14.9696
1060.2468,15.2373
1060.3992,16.1017
1060.5516,16.0339
1060.704,16.2653
1060.8564,16.3799
1061.0088,16.0413
1061.1612,16.6246
1061.3136,17.3824
1061.466,16.7209
1061.6184,15.9563
1061.7708,15.9524
1061.9232,16.3157
1062.0756,16.8683
1062.228,17.6189
1062.3804,18.8251
1062.5328,18.5478
1062.6852,17.75
1062.8376,18.8013
1062.99,19.266
1063.1424,19.7286
1063.2948,18.2344
1063.4472,17.8548
1063.5996,18.9695
1063.752,19.8093
1063.9044,19.2518
1064.0568,19.8325
1064.2092,21.054
1064.3616,20.7597
1064.514,21.9811
1064.6664,24.0932
1064.8188,21.6982
1064.9712,19.7983
1065.1236,18.5176
1065.276,17.5028
1065.4284,17.7015
1065.5808,18.7563
1065.7332,19.6686
1065.8856,19.3019
1066.038,18.6056
1066.1904,18.4646
1066.3428,19.3606
1066.4952,20.2213
1066.6476,20.5623
1066.8,20.8457
1066.9524,21.7085
1067.1048,22.8348
1067.2572,21.7595
1067.4096,21.7661
1067.562,20.6603
1067.7144,19.7057
1067.8668,19.8267
1068.0192,20.5448
1068.1716,21.2903
1068.324,21.7619
1068.4764,20.9525
1068.6288,20.0151
1068.7812,19.2816
1068.9336,18.7686
1069.086,19.6717
1069.2384,21.2119
1069.3908,21.2294
1069.5432,21.3514
1069.6956,21.0564
1069.848,20.2532
1070.0004,20.091
1070.1528,20.8408
1070.3052,20.0139
1070.4576,18.8116
1070.61,18.3039
1070.7624,20.6383
1070.9148,19.9241
1071.0672,19.9234
1071.2196,21.291
1071.372,22.0876
1071.5244,21.5638
1071.6768,20.4842
1071.8292,19.2302
1071.9816,18.3638
1072.134,18.8446
1072.2864,19.6349
1072.4388,19.3092
1072.5912,19.1664
1072.7436,19.6191
1072.896,20.5838
1073.0484,21.0102
1073.2008,21.565
1073.3532,21.6212
1073.5056,20.4223
1073.658,19.3437
1073.8104,18.2254
1073.9628,17.0684
1074.1152,17.954
1074.2676,19.3789
1074.42,18.7056
1074.5724,19.3788
1074.7248,19.3191
1074.8772,18.7704
1075.0296,20.0368
1075.182,21.6908
1075.3344,22.5721
1075.4868,22.2504
1075.6392,20.3769
1075.7916,19.1509
1075.944,18.9299
1076.0964,18.7886
1076.2488,16.8531
1076.4012,15.7213
1076.5536,14.6954
1076.706,16.1517
1076.8584,17.4915
1077.0108,17.9845
1077.1632,18.2
1077.3156,18.1078
1077.468,17.2096
1077.6204,18.5096
1077.7728,20.8369
1077.9252,19.7544
1078.0776,18.7553
1078.23,18.223
1078.3824,18.7828
1078.5348,19.4432
1078.6872,20.9331
1078.8396,21.5072
1078.992,20.9822
1079.1444,20.9551
1079.2968,19.8175
1079.4492,20.6554
1079.6016,21.106
1079.754,20.0787
1079.9064,19.2915
1080.0588,18.8495
1080.2112,19.1498
1080.3636,19.3638
1080.516,17.9311
1080.6684,16.7974
1080.8208,16.674
1080.9732,15.7336
1081.1256,15.7563
1081.278,15.8543
1081.4304,15.589
1081.5828,16.6546
1081.7352,17.2978
1081.8876,17.675
1082.04,17.415
1082.1924,16.5982
1082.3448,16.1757
1082.4972,15.7361
1082.6496,15.1221
1082.802,16.1286
1082.9544,18.514
1083.1068,18.0402
1083.2592,17.0344
1083.4116,17.127
1083.564,18.629
1083.7164,18.0857
1083.8688,18.5022
1084.0212,19.0889
1084.1736,19.1257
1084.326,19.5182
1084.4784,20.0511
1084.6308,20.1176
1084.7832,18.8099
1084.9356,20.3091
1085.088,22.7651
1085.2404,23.6669
1085.3928,22.0702
1085.5452,20.6597
1085.6976,20.3478
1085.85,19.5062
1086.0024,18.4579
1086.1548,17.5741
1086.3072,17.0928
1086.4596,18.1567
1086.612,19.2919
1086.7644,20.2936
1086.9168,20.6145
1087.0692,20.8357
1087.2216,21.4776
1087.374,21.9246
1087.5264,21.6903
1087.6788,20.8412
1087.8312,20.998
1087.9836,20.2727
1088.136,20.0665
1088.2884,20.462
1088.4408,19.2031
1088.5932,19.6009
1088.7456,21.5123
1088.898,21.2955
1089.0504,20.4637
1089.2028,19.8301
1089.3552,18.5642
1089.5076,17.2582
1089.66,16.3591
1089.8124,16.037
1089.9648,16.8349
1090.1172,17.4847
1090.2696,18.0329
1090.422,17.7967
1090.5744,17.2299
1090.7268,17.7295
1090.8792,18.6251
1091.0316,18.68
1091.184,18.5376
1091.3364,20.1716
1091.4888,19.8815
1091.6412,19.4588
1091.7936,19.9407
1091.946,20.3397
1092.0984,20.6029
1092.2508,21.8398
1092.4032,20.5903
1092.5556,18.8982
1092.708,17.4968
1092.8604,17.014
1093.0128,17.2487
1093.1652,16.6248
1093.3176,16.6207
1093.47,15.9474
1093.6224,17.1691
1093.7748,18.3616
1093.9272,18.1988
1094.0796,17.2693
1094.232,17.3891
1094.3844,19.1649
1094.5368,19.9862
1094.6892,19.7891
1094.8416,20.0922
1094.994,19.5949
1095.1464,18.6093
1095.2988,20.7671
1095.4512,20.3586
1095.6036,19.6233
1095.756,19.0009
1095.9084,19.2439
1096.0608,20.5122
1096.2132,21.5686
1096.3656,21.3976
1096.518,22.5412
1096.6704,23.6685
1096.8228,24.0546
1096.9752,25.4587
1097.1276,25.5287
1097.28,23.589
1097.4324,22.2803
1097.5848,23.468
1097.7372,24.4958
1097.8896,24.6857
1098.042,25.4558
1098.1944,24.7559
1098.3468,22.4462
1098.4992,21.3213
1098.6516,20.4718
1098.804,19.2987
1098.9564,20.3718
1099.1088,21.4091
1099.2612,20.6738
1099.4136,21.0864
1099.566,22.8635
1099.7184,22.1517
1099.8708,20.5385
1100.0232,20.4083
1100.1756,21.7265
1100.328,20.1245
1100.4804,18.7109
1100.6328,18.035
1100.7852,19.0825
1100.9376,20.1745
1101.09,20.4403
1101.2424,20.2619
1101.3948,21.5177
1101.5472,22.9258
1101.6996,22.7048
1101.852,20.5107
1102.0044,20.1925
1102.1568,19.3197
1102.3092,19.5327
1102.4616,20.5093
1102.614,20.3318
1102.7664,20.9857
1102.9188,21.4404
1103.0712,22.5116
1103.2236,20.9235
1103.376,19.5074
1103.5284,20.2175
1103.6808,21.2816
1103.8332,21.364
1103.9856,21.622
1104.138,20.6692
1104.2904,18.1914
1104.4428,16.6084
1104.5952,17.7008
1104.7476,18.5833
1104.9,18.0131
1105.0524,17.2977
1105.2048,17.324
1105.3572,19.1641
1105.5096,19.6671
1105.662,18.9358
1105.8144,18.6511
1105.9668,21.1893
1106.1192,21.6771
1106.2716,21.4049
1106.424,22.0536
1106.5764,22.0019
1106.7288,21.3984
1106.8812,20.7309
1107.0336,20.1116
1107.186,19.6913
1107.3384,19.499
1107.4908,20.1596
1107.6432,22.7078
1107.7956,24.6185
1107.948,25.7233
1108.1004,26.3869
1108.2528,27.8102
1108.4052,28.7773
1108.5576,27.5184
1108.71,26.551
1108.8624,26.7363
1109.0148,26.8686
1109.1672,25.9439
1109.3196,25.5693
1109.472,27.1169
1109.6244,28.2709
1109.7768,26.7875
1109.9292,25.1844
1110.0816,23.9461
1110.234,22.4976
1110.3864,23.2913
1110.5388,24.8746
1110.6912,25.7603
1110.8436,27.2428
1110.996,26.7663
1111.1484,25.5956
1111.3008,24.8949
1111.4532,25.3268
1111.6056,24.7075
1111.758,22.9568
1111.9104,22.1942
1112.0628,22.6938
1112.2152,25.0769
1112.3676,26.9801
1112.52,28.6051
1112.6724,28.8885
1112.8248,29.7887
1112.9772,30.6642
1113.1296,29.0973
1113.282,25.9395
1113.4344,24.5838
1113.5868,24.8287
1113.7392,23.132
1113.8916,22.7552
1114.044,22.3223
1114.1964,23.2462
1114.3488,24.9388
1114.5012,26.5227
1114.6536,25.4991
1114.806,24.7361
1114.9584,24.906
1115.1108,23.0358
1115.2632,22.1425
1115.4156,24.7207
1115.568,26.6153
1115.7204,26.9588
1115.8728,24.8897
1116.0252,23.8746
1116.1776,23.7057
1116.33,22.7715
1116.4824,22.0572
1116.6348,21.6427
1116.7872,21.7147
1116.9396,21.8548
1117.092,21.0002
1117.2444,21.5505
1117.3968,23.2093
1117.5492,24.3713
1117.7016,24.5375
1117.854,24.3632
1118.0064,24.8379
1118.1588,24.7572
1118.3112,24.6532
1118.4636,25.9329
1118.616,26.346
1118.7684,26.2318
1118.9208,25.3003
1119.0732,24.2776
1119.2256,23.5327
1119.378,24.977
1119.5304,25.9296
1119.6828,25.3077
1119.8352,24.8185
1119.9876,25.4215
1120.14,26.1306
1120.2924,26.213
1120.4448,26.4622
1120.5972,26.5878
1120.7496,25.0571
1120.902,23.5199
1121.0544,22.2484
1121.2068,22.5513
1121.3592,22.8822
1121.5116,23.6204
1121.664,24.9621
1121.8164,23.5685
1121.9688,21.4162
1122.1212,19.9368
1122.2736,20.4324
1122.426,20.9094
1122.5784,21.886
1122.7308,21.1057
1122.8832,21.5679
1123.0356,20.6372
1123.188,19.4576
1123.3404,18.46
1123.4928,18.3804
1123.6452,19.0521
1123.7976,19.1825
1123.95,18.8842
1124.1024,17.8177
1124.2548,17.6064
1124.4072,18.2615
1124.5596,18.6755
1124.712,18.3438
1124.8644,18.862
1125.0168,19.9475
1125.1692,20.1651
1125.3216,20.2409
1125.474,20.6509
1125.6264,20.9561
1125.7788,21.5065
1125.9312,23.0432
1126.0836,23.9171
1126.236,25.1116
1126.3884,26.0546
1126.5408,27.7986
1126.6932,26.4402
1126.8456,25.64
1126.998,26.6536
1127.1504,25.0116
1127.3028,23.9391
1127.4552,23.2542
1127.6076,23.1628
1127.76,22.6669
1127.9124,22.6017
1128.0648,23.4686
1128.2172,24.5674
1128.3696,24.7565
1128.522,24.4106
1128.6744,24.7823
1128.8268,25.0315
1128.9792,25.221
1129.1316,24.6515
1129.284,24.8485
1129.4364,23.9796
1129.5888,23.1924
1129.7412,22.0544
1129.8936,22.1719
1130.046,21.3959
1130.1984,20.7621
1130.3508,20.7926
1130.5032,20.9036
1130.6556,20.8992
1130.808,20.3023
1130.9604,19.9191
1131.1128,19.8425
1131.2652,21.0032
1131.4176,22.2686
1131.57,22.4353
1131.7224,20.7143
1131.8748,19.4678
1132.0272,18.6038
1132.1796,18.7126
1132.332,20.1957
1132.4844,21.5287
1132.6368,21.4715
1132.7892,22.4499
1132.9416,23.6983
1133.094,22.4887
1133.2464,20.826
1133.3988,20.8144
1133.5512,19.8789
1133.7036,19.7242
1133.856,20.1045
1134.0084,20.7404
1134.1608,20.3633
1134.3132,18.5696
1134.4656,19.1673
1134.618,20.4246
1134.7704,20.3763
1134.9228,17.718
1135.0752,15.9812
1135.2276,16.9154
1135.38,18.3271
1135.5324,18.7921
1135.6848,17.5312
1135.8372,17.5058
1135.9896,16.7276
1136.142,16.9218
1136.2944,17.6973
1136.4468,18.6409
1136.5992,18.6461
1136.7516,18.5541
1136.904,19.57
1137.0564,19.2688
1137.2088,19.5413
1137.3612,20.2599
1137.5136,18.5926
1137.666,17.0305
1137.8184,16.659
1137.9708,15.8299
1138.1232,15.6793
1138.2756,15.2546
1138.428,14.7562
1138.5804,14.4192
1138.7328,14.33
1138.8852,15.6426
1139.0376,16.4931
1139.19,16.0119
1139.3424,16.6254
1139.4948,17.5546
1139.6472,16.1496
1139.7996,14.8361
1139.952,13.0013
1140.1044,12.9634
1140.2568,15.9814
1140.4092,17.4539
1140.5616,16.7615
1140.714,16.9595
1140.8664,17.2438
1141.0188,17.0157
1141.1712,16.3996
1141.3236,16.6064
1141.476,16.0646
1141.6284,15.2666
1141.7808,15.599
1141.9332,15.5445
1142.0856,16.0633
1142.238,17.0293
1142.3904,17.3038
1142.5428,17.8037
1142.6952,18.8289
1142.8476,19.1888
1143,18.1834
1143.1524,17.7893
1143.3048,18.1815
1143.4572,19.3327
1143.6096,20.4957
1143.762,18.6548
1143.9144,17.2388
1144.0668,17.0839
1144.2192,17.7453
1144.3716,18.1996
1144.524,18.7158
1144.6764,18.4961
1144.8288,19.5484
1144.9812,20.5051
1145.1336,19.3477
1145.286,17.8095
1145.4384,16.9917
1145.5908,16.9992
1145.7432,16.4841
1145.8956,16.603
1146.048,17.298
1146.2004,18.0825
1146.3528,17.0065
1146.5052,16.8489
1146.6576,16.3991
1146.81,16.0187
1146.9624,17.191
1147.1148,16.8508
1147.2672,16.1263
1147.4196,15.8393
1147.572,16.7115
1147.7244,16.944
1147.8768,17.061
1148.0292,18.381
1148.1816,19.3478
1148.334,17.8988
1148.4864,16.2474
1148.6388,15.146
1148.7912,15.6627
1148.9436,16.3525
1149.096,16.0732
1149.2484,15.9806
1149.4008,16.1403
1149.5532,16.4611
1149.7056,16.1237
1149.858,16.0271
1150.0104,16.8031
1150.1628,16.5353
1150.3152,15.9467
1150.4676,16.1674
1150.62,16.24
1150.7724,15.2747
1150.9248,14.9755
1151.0772,14.8871
1151.2296,14.4855
1151.382,13.957
1151.5344,14.0704
1151.6868,16.2156
1151.8392,17.6584
1151.9916,18.7449
1152.144,19.689
1152.2964,18.361
1152.4488,17.5407
1152.6012,18.4766
1152.7536,18.7792
1152.906,17.0638
1153.0584,16.712
1153.2108,16.7115
1153.3632,15.6707
1153.5156,15.2724
1153.668,15.3498
1153.8204,14.1042
1153.9728,13.4354
1154.1252,14.569
1154.2776,15.9845
1154.43,16.519
1154.5824,16.3133
1154.7348,16.8555
1154.8872,16.2412
1155.0396,16.5119
1155.192,16.8994
1155.3444,18.6305
1155.4968,19.506
1155.6492,18.426
1155.8016,17.2858
1155.954,17.5443
1156.1064,18.022
1156.2588,17.2987
1156.4112,17.6243
1156.5636,19.6233
1156.716,20.8602
1156.8684,20.1023
1157.0208,18.9924
1157.1732,19.0248
1157.3256,19.7524
1157.478,20.7324
1157.6304,19.7029
1157.7828,18.3647
1157.9352,18.5071
1158.0876,18.8374
1158.24,17.6834
1158.3924,16.8535
1158.5448,17.7138
1158.6972,16.7398
1158.8496,15.8747
1159.002,15.2244
1159.1544,14.8033
1159.3068,14.8239
1159.4592,14.5263
1159.6116,14.7677
1159.764,17.0558
1159.9164,17.7308
1160.0688,16.8814
1160.2212,18.2603
1160.3736,18.4999
1160.526,17.911
1160.6784,17.5876
1160.8308,17.7344
1160.9832,18.7447
1161.1356,20.5291
1161.288,21.5037
1161.4404,22.1043
1161.5928,20.7002
1161.7452,19.1102
1161.8976,18.8211
1162.05,17.4618
1162.2024,15.0734
1162.3548,13.8669
1162.5072,13.8372
1162.6596,14.1225
1162.812,15.1673
1162.9644,15.9607
1163.1168,15.6109
1163.2692,16.7022
1163.4216,17.6692
1163.574,20.1184
1163.7264,19.1753
1163.8788,17.6425
1164.0312,16.9948
1164.1836,17.5591
1164.336,18.8364
1164.4884,20.7967
1164.6408,21.1357
1164.7932,21.0513
1164.9456,21.7913
1165.098,22.7991
1165.2504,23.332
1165.4028,22.0473
1165.5552,19.7949
1165.7076,19.2502
1165.86,20.0775
1166.0124,19.3966
1166.1648,17.6533
1166.3172,16.3762
1166.4696,16.3306
1166.622,17.6056
1166.7744,19.3628
1166.9268,21.4109
1167.0792,22.1235
1167.2316,20.1524
1167.384,18.7296
1167.5364,17.8023
1167.6888,17.3486
1167.8412,17.9374
1167.9936,18.68
1168.146,18.0069
1168.2984,17.5979
1168.4508,17.7519
1168.6032,18.6607
1168.7556,19.46
1168.908,19.0168
1169.0604,20.0506
1169.2128,19.206
1169.3652,18.676
1169.5176,19.6395
1169.67,18.4073
1169.8224,16.8104
1169.9748,16.0008
1170.1272,14.1336
1170.2796,13.0821
1170.432,13.5162
1170.5844,14.6177
1170.7368,16.0964
1170.8892,17.0946
1171.0416,17.7499
1171.194,17.2521
1171.3464,17.1922
1171.4988,16.7221
1171.6512,16.8442
1171.8036,17.7322
1171.956,18.6745
1172.1084,18.238
1172.2608,17.3638
1172.4132,17.5512
1172.5656,19.1697
1172.718,20.4888
1172.8704,21.3486
1173.0228,21.027
1173.1752,20.9719
1173.3276,20.8201
1173.48,19.4196
1173.6324,17.9741
1173.7848,17.1702
1173.9372,17.0424
1174.0896,18.2355
1174.242,19.1139
1174.3944,18.8114
1174.5468,19.3194
